width,height,area,y_center,y_bottom,object_class,distance
20.158935546875,12.72265625,256.4752073287964,236.27294921875,242.63427734375,kite,3.85
20.932403564453125,13.2459716796875,277.2700248025358,322.1524658203125,328.77545166015625,kite,3.98
22.027587890625,14.4169921875,317.57156252861023,329.93780517578125,337.14630126953125,kite,4.12
21.027587890625,11.63671875,244.6921262741089,380.19085693359375,386.00921630859375,kite,4.14
21.917724609375,12.38336181640625,271.415114030242,297.2450561523437,303.4367370605469,kite,4.71
21.05364990234375,14.60040283203125,307.39176965877414,261.8401184082031,269.14031982421875,kite,4.76
22.3316650390625,12.8974609375,288.021777510643,214.50328063964844,220.95201110839844,kite,4.79
20.37091064453125,13.02606201171875,265.35274529084563,201.24945068359372,207.76248168945312,kite,4.88
20.2625732421875,11.677978515625,236.6258949935436,267.3041381835937,273.14312744140625,kite,5.0
22.1324462890625,12.70880126953125,281.2768614962697,231.39878845214844,237.7531890869141,kite,5.14
20.9324951171875,11.56005859375,241.98087006807327,331.1342163085937,336.91424560546875,kite,5.29
74.25848388671875,47.30377197265625,3512.706388812512,197.71710205078125,221.36898803710935,traffic light,1.33
61.639892578125,35.42999267578125,2183.900942578912,334.61285400390625,352.3278503417969,kite,1.71
56.5194091796875,40.8653564453125,2309.685802206397,177.62142944335938,198.0541076660156,traffic light,1.7
56.5194091796875,40.8653564453125,2309.685802206397,177.62142944335938,198.0541076660156,traffic light,1.7
56.5194091796875,40.8653564453125,2309.685802206397,177.62142944335938,198.0541076660156,traffic light,1.7
55.7281494140625,33.406219482421875,1861.666790675372,198.6639862060547,215.3670959472656,traffic light,1.87
46.7470703125,29.1436767578125,1362.381506562233,416.6932373046875,431.26507568359375,traffic light,2.18
46.168212890625,28.92791748046875,1335.5502527207136,228.5550537109375,243.01901245117188,traffic light,2.2
46.168212890625,28.92791748046875,1335.5502527207136,228.5550537109375,243.01901245117188,traffic light,2.2
46.168212890625,28.92791748046875,1335.5502527207136,228.5550537109375,243.01901245117188,traffic light,2.2
